2809	4.0
2972	4.0
3437	4.0
2895	4.0
2316	4.0
1169	3.0
4038	6.0
49	2.0
3104	4.0
3854	5.0
3755	5.0
2519	4.0
1244	3.0
55	2.0
1417	3.0
662	4.0
934	3.0
739	7.0
2375	4.0
2253	4.0
2196	4.0
2655	4.0
4013	6.0
2993	4.0
2875	4.0
1257	3.0
2852	4.0
3197	4.0
282	2.0
1408	3.0
625	4.0
2596	4.0
2558	4.0
1641	3.0
3754	5.0
1170	3.0
89	2.0
1084	3.0
3966	5.0
2143	3.0
1450	3.0
945	3.0
3911	5.0
3095	4.0
69	2.0
2706	4.0
868	5.0
3882	5.0
350	4.0
3103	4.0
1094	3.0
1933	4.0
1140	3.0
385	4.0
2600	4.0
3976	5.0
2021	4.0
302	2.0
33	2.0
3428	4.0
1453	3.0
991	3.0
700	7.0
673	4.0
3105	4.0
2873	4.0
234	2.0
323	2.0
3965	5.0
1386	3.0
984	3.0
2476	4.0
2053	4.0
2022	4.0
584	4.0
2630	4.0
3488	5.0
727	7.0
1238	3.0
3939	5.0
3350	4.0
3924	5.0
4003	6.0
2556	4.0
233	2.0
3204	4.0
411	4.0
2622	4.0
3495	4.0
2772	4.0
1211	3.0
2114	4.0
1155	3.0
2350	4.0
3990	6.0
165	2.0
937	3.0
1740	3.0
468	4.0
4033	6.0
613	4.0
632	4.0
476	3.0
206	2.0
3372	4.0
3929	5.0
3357	4.0
1523	3.0
1002	3.0
1431	3.0
876	6.0
3686	5.0
3706	5.0
207	2.0
3719	5.0
2586	4.0
2323	4.0
1467	3.0
2171	3.0
783	7.0
3170	4.0
2547	3.0
2393	4.0
2920	4.0
1444	3.0
1566	3.0
638	4.0
3455	5.0
2497	4.0
3269	4.0
489	4.0
502	4.0
482	4.0
2790	4.0
2444	4.0
157	2.0
565	4.0
3325	4.0
403	4.0
956	3.0
582	4.0
747	6.0
402	4.0
274	2.0
284	2.0
3337	4.0
178	2.0
449	4.0
2394	4.0
294	2.0
3914	5.0
1416	3.0
1577	3.0
1414	3.0
3753	5.0
3448	5.0
3727	5.0
1260	3.0
708	6.0
893	6.0
1191	3.0
185	2.0
3356	4.0
2680	4.0
2002	4.0
1034	3.0
3460	5.0
75	2.0
3952	5.0
2011	4.0
3657	5.0
2625	4.0
2264	3.0
1698	3.0
2619	4.0
2361	4.0
2502	3.0
1358	3.0
2038	3.0
3161	4.0
2148	4.0
1795	3.0
1718	3.0
2696	4.0
2046	4.0
247	2.0
3615	5.0
1782	3.0
3916	5.0
1500	3.0
1909	3.0
13	2.0
663	4.0
241	2.0
1430	3.0
2050	4.0
213	2.0
1549	3.0
521	4.0
2269	4.0
3700	5.0
763	7.0
3761	5.0
1328	3.0
848	7.0
1655	3.0
1538	3.0
837	7.0
1163	3.0
3747	5.0
2566	4.0
136	2.0
2818	4.0
2103	4.0
514	4.0
461	4.0
2322	4.0
1924	4.0
547	4.0
1610	3.0
384	4.0
405	4.0
143	2.0
660	4.0
3400	4.0
2244	4.0
2962	4.0
1908	3.0
3113	4.0
1183	3.0
2454	4.0
41	2.0
2086	4.0
2303	4.0
2129	4.0
2286	4.0
1481	3.0
413	4.0
3678	5.0
3984	6.0
1783	3.0
2923	4.0
652	4.0
2281	4.0
734	7.0
1019	3.0
1139	3.0
728	7.0
3020	4.0
3152	4.0
398	4.0
219	2.0
3672	5.0
2763	4.0
1790	3.0
495	4.0
1436	3.0
313	2.0
3732	5.0
1670	3.0
3538	5.0
3390	4.0
1252	3.0
97	2.0
2457	4.0
1726	3.0
2267	3.0
3811	5.0
1289	3.0
2003	4.0
2810	4.0
1182	3.0
3831	5.0
683	4.0
1693	3.0
340	2.0
2717	4.0
3517	5.0
2990	4.0
2827	4.0
2892	4.0
1102	3.0
3189	4.0
2724	4.0
1008	3.0
2750	4.0
3407	4.0
1533	3.0
2414	4.0
1944	4.0
3958	5.0
3936	5.0
1344	3.0
1571	3.0
612	4.0
1886	3.0
2591	4.0
1938	4.0
3502	5.0
2864	4.0
2485	4.0
322	1.0
792	7.0
3623	5.0
376	3.0
2198	4.0
3635	5.0
2413	4.0
2771	4.0
1373	3.0
610	4.0
791	7.0
3180	4.0
887	6.0
820	7.0
1509	3.0
125	2.0
227	2.0
757	7.0
2775	4.0
3693	5.0
367	4.0
3410	4.0
2372	4.0
3315	4.0
1640	3.0
3038	4.0
2933	4.0
2475	3.0
150	2.0
914	3.0
3915	5.0
1531	3.0
711	7.0
3323	4.0
1205	3.0
1587	3.0
895	6.0
2064	4.0
34	2.0
3856	5.0
1024	3.0
5	2.0
774	6.0
3679	5.0
2643	3.0
1207	3.0
3669	5.0
1161	3.0
266	2.0
1384	3.0
4032	6.0
2735	4.0
1927	4.0
3718	5.0
28	2.0
2128	3.0
3660	5.0
746	7.0
557	4.0
221	2.0
2278	4.0
96	2.0
316	2.0
3473	5.0
1662	3.0
3459	5.0
1224	3.0
602	4.0
2745	4.0
3892	5.0
2657	4.0
1848	3.0
1009	3.0
2563	4.0
1049	3.0
1853	3.0
2292	3.0
3659	5.0
2181	4.0
1897	3.0
431	4.0
1204	3.0
1266	3.0
2189	3.0
2957	4.0
3470	5.0
2379	4.0
2670	4.0
4005	6.0
1649	3.0
467	4.0
3322	4.0
3566	5.0
3817	5.0
1012	3.0
3385	4.0
691	7.0
3142	4.0
1663	3.0
3580	5.0
2100	4.0
1543	3.0
3169	4.0
2095	4.0
509	4.0
781	7.0
639	4.0
3694	5.0
990	3.0
859	6.0
2183	3.0
3864	5.0
3031	4.0
6	2.0
894	6.0
3572	5.0
3067	4.0
139	2.0
3839	5.0
2225	3.0
3628	5.0
3427	4.0
2115	4.0
1052	3.0
3213	4.0
3545	5.0
645	4.0
2715	4.0
2953	4.0
2337	3.0
520	4.0
900	3.0
2752	4.0
603	4.0
3237	4.0
2310	4.0
111	2.0
1528	3.0
1767	3.0
1125	3.0
1062	3.0
3294	4.0
866	6.0
965	3.0
1926	3.0
1757	3.0
2828	4.0
2553	4.0
2536	4.0
3802	5.0
838	7.0
1035	3.0
1409	3.0
3066	4.0
1032	3.0
1177	3.0
3244	4.0
2017	4.0
2714	4.0
1029	3.0
22	2.0
1810	3.0
1097	3.0
1749	3.0
3610	5.0
3716	5.0
2199	3.0
1162	3.0
3602	5.0
420	3.0
117	2.0
2210	4.0
1975	4.0
1816	3.0
1739	3.0
3789	5.0
3846	5.0
3381	4.0
2250	3.0
3000	4.0
899	3.0
377	4.0
3144	4.0
2219	4.0
1800	3.0
123	2.0
2300	4.0
2855	4.0
1937	4.0
1916	4.0
3364	4.0
3001	4.0
865	5.0
1576	3.0
1359	3.0
3666	5.0
3746	5.0
3079	4.0
3944	5.0
1287	3.0
3258	4.0
3086	4.0
1277	3.0
1820	3.0
3041	4.0
2975	4.0
1112	3.0
2266	4.0
447	4.0
1066	3.0
1255	3.0
3587	5.0
124	2.0
1179	3.0
2010	4.0
131	2.0
1338	3.0
1621	3.0
1955	3.0
2421	4.0
1038	3.0
62	2.0
3903	5.0
2614	4.0
2743	4.0
1803	3.0
3622	5.0
1280	3.0
1792	3.0
2697	4.0
970	3.0
2081	3.0
114	2.0
1985	4.0
31	2.0
129	2.0
3048	4.0
486	4.0
309	2.0
27	2.0
3474	5.0
3658	5.0
3629	5.0
1103	3.0
3419	4.0
2583	3.0
2845	4.0
2386	4.0
2707	4.0
2295	4.0
1712	3.0
3830	4.0
95	2.0
980	3.0
1154	3.0
4027	6.0
164	2.0
3399	4.0
841	7.0
952	3.0
3188	4.0
1146	3.0
756	7.0
654	4.0
3501	4.0
3808	5.0
1196	3.0
3530	5.0
1056	3.0
1903	3.0
1317	3.0
819	6.0
2995	4.0
1823	3.0
2725	4.0
3886	4.0
2944	4.0
1711	3.0
2651	4.0
2573	4.0
2712	4.0
3836	5.0
4024	6.0
3900	5.0
192	2.0
2980	4.0
1076	3.0
3775	5.0
829	7.0
68	2.0
3726	5.0
1375	3.0
867	6.0
2344	4.0
2634	4.0
690	7.0
1337	3.0
2353	4.0
1063	3.0
674	4.0
3873	5.0
3230	4.0
2545	4.0
2753	4.0
412	4.0
3482	5.0
1684	3.0
148	2.0
1741	3.0
611	4.0
330	2.0
3301	4.0
1763	3.0
193	2.0
2770	4.0
2525	4.0
1983	4.0
1514	3.0
3601	5.0
1777	3.0
3123	4.0
3579	5.0
2611	4.0
709	7.0
3957	5.0
3637	5.0
2400	4.0
2092	4.0
2965	4.0
2941	4.0
2688	4.0
3816	5.0
2449	4.0
1895	3.0
295	2.0
344	2.0
3202	4.0
3028	4.0
2998	4.0
2653	3.0
2865	4.0
3783	5.0
809	7.0
1330	3.0
3288	4.0
3266	4.0
3731	5.0
2347	4.0
2272	4.0
1954	4.0
718	7.0
3328	4.0
2245	4.0
2065	4.0
3651	4.0
357	4.0
1235	3.0
1879	3.0
2462	4.0
1400	3.0
3442	5.0
1074	3.0
1316	3.0
503	4.0
1965	4.0
285	2.0
19	2.0
2338	4.0
1972	3.0
2259	4.0
1594	3.0
1039	3.0
439	4.0
3508	5.0
2762	4.0
1868	3.0
3209	4.0
3467	5.0
564	3.0
3895	5.0
801	7.0
2121	4.0
2490	4.0
2447	3.0
2931	4.0
2954	4.0
3351	4.0
3222	4.0
1263	3.0
1294	3.0
3921	5.0
2857	4.0
879	6.0
3162	4.0
364	3.0
3780	5.0
2428	4.0
1858	3.0
1904	3.0
4031	5.0
2156	4.0
3329	4.0
2629	3.0
962	3.0
1148	3.0
1627	3.0
1599	3.0
1811	3.0
2142	4.0
1020	3.0
546	4.0
2597	4.0
2947	4.0
1113	3.0
2031	4.0
802	7.0
1356	3.0
3013	4.0
267	2.0
2224	3.0
2217	4.0
2258	4.0
3847	5.0
3531	5.0
1624	3.0
1759	3.0
680	4.0
1281	3.0
1877	3.0
3461	5.0
3132	4.0
2986	4.0
3231	4.0
40	2.0
3539	5.0
1387	3.0
1838	3.0
1831	3.0
392	4.0
1486	3.0
331	2.0
2466	4.0
3481	5.0
1475	3.0
3867	5.0
830	6.0
67	2.0
3949	5.0
1262	3.0
3420	4.0
2821	4.0
2401	4.0
2572	4.0
618	4.0
2494	3.0
248	2.0
103	2.0
2550	4.0
2846	4.0
994	3.0
2364	3.0
2575	4.0
2325	4.0
1771	3.0
776	6.0
18	2.0
3556	4.0
2195	4.0
3766	5.0
2380	4.0
501	3.0
269	2.0
390	4.0
831	7.0
1254	3.0
3725	5.0
3343	4.0
651	3.0
1953	4.0
2415	4.0
3823	5.0
1054	3.0
2014	4.0
3454	5.0
2795	4.0
2925	4.0
522	4.0
2705	4.0
1780	3.0
1981	4.0
1309	3.0
3968	5.0
1050	3.0
2074	4.0
2650	4.0
3777	5.0
3211	4.0
2120	4.0
300	2.0
2704	3.0
1463	3.0
1537	3.0
3630	5.0
1130	3.0
1037	3.0
634	4.0
1267	3.0
1374	3.0
90	2.0
2699	4.0
1554	3.0
3676	5.0
3345	4.0
3614	5.0
151	2.0
1219	3.0
911	3.0
3487	5.0
1160	3.0
325	2.0
3844	5.0
1526	3.0
633	4.0
2524	4.0
643	4.0
1980	4.0
3698	5.0
3822	5.0
2355	4.0
1064	3.0
2469	4.0
1137	3.0
3296	4.0
3571	5.0
2713	4.0
1290	3.0
1152	3.0
463	4.0
3870	5.0
2747	4.0
699	7.0
2592	4.0
2276	4.0
2897	4.0
2429	4.0
3704	5.0
2023	4.0
3908	5.0
2936	4.0
939	3.0
3271	4.0
2398	3.0
3491	5.0
2506	4.0
2908	4.0
1808	3.0
3429	4.0
1745	3.0
2294	4.0
452	4.0
972	3.0
1425	3.0
3268	4.0
2970	4.0
1367	3.0
2433	4.0
3639	5.0
491	4.0
84	2.0
2894	4.0
3033	4.0
2783	4.0
2496	4.0
1705	3.0
3403	4.0
3307	4.0
2580	4.0
569	4.0
974	3.0
1833	3.0
2221	4.0
860	4.0
3768	5.0
967	3.0
2564	4.0
3261	4.0
3585	5.0
946	3.0
3391	4.0
3713	5.0
2122	4.0
3866	5.0
3815	5.0
1960	4.0
4008	6.0
0	1.0
73	1.0
2741	4.0
2769	4.0
2317	4.0
554	4.0
3304	4.0
3124	4.0
2555	4.0
3019	4.0
1724	3.0
3631	5.0
380	4.0
1391	3.0
1988	4.0
3469	5.0
1839	3.0
555	4.0
3077	4.0
3317	4.0
1875	3.0
3810	5.0
3439	5.0
2365	4.0
91	2.0
1922	4.0
1498	3.0
3730	5.0
963	3.0
953	3.0
3416	4.0
3277	4.0
1714	3.0
3796	5.0
3383	4.0
2687	4.0
3153	4.0
480	4.0
1686	3.0
191	2.0
287	2.0
3582	5.0
1511	3.0
473	4.0
2903	4.0
2230	4.0
754	7.0
1939	3.0
2822	4.0
1761	3.0
3889	5.0
3851	4.0
2420	4.0
540	4.0
3705	5.0
296	2.0
1131	3.0
583	4.0
2719	4.0
2883	4.0
445	4.0
2363	4.0
1855	3.0
904	3.0
3398	4.0
1727	3.0
101	2.0
3712	5.0
1329	3.0
513	4.0
460	4.0
1180	3.0
2005	4.0
3096	4.0
99	2.0
3003	3.0
1171	3.0
3909	5.0
3649	5.0
2516	4.0
1732	3.0
1298	3.0
1830	3.0
2243	4.0
3861	5.0
1706	3.0
3814	5.0
2044	4.0
1900	3.0
26	2.0
1570	3.0
3842	5.0
1611	3.0
2036	4.0
3221	4.0
3116	4.0
128	2.0
1188	3.0
3874	5.0
3845	5.0
3214	4.0
2345	4.0
3409	4.0
3621	5.0
2284	3.0
2732	4.0
346	1.0
743	7.0
2009	3.0
932	3.0
750	7.0
2631	4.0
1966	4.0
142	2.0
3650	5.0
1403	3.0
735	7.0
2608	4.0
1734	3.0
3748	5.0
535	4.0
3426	4.0
172	2.0
3479	5.0
3472	5.0
3894	5.0
3937	5.0
1181	3.0
3852	5.0
3335	4.0
1902	3.0
2378	3.0
1626	3.0
3978	5.0
3881	5.0
3344	4.0
846	7.0
3444	5.0
684	4.0
1058	3.0
225	2.0
1067	3.0
1053	3.0
3507	5.0
1616	3.0
3182	4.0
3088	4.0
126	1.0
2928	4.0
2542	4.0
2130	4.0
3314	4.0
1283	3.0
3604	5.0
2744	4.0
1072	3.0
88	1.0
3574	5.0
1347	3.0
681	4.0
3553	5.0
707	7.0
3049	4.0
2988	4.0
2956	4.0
2527	4.0
1036	3.0
3102	4.0
1473	3.0
1534	3.0
1010	3.0
70	2.0
373	4.0
905	3.0
803	6.0
1460	3.0
2777	4.0
2738	4.0
3500	5.0
1950	4.0
1198	3.0
1151	3.0
741	7.0
3194	4.0
2637	4.0
246	2.0
235	2.0
3083	4.0
1517	3.0
2955	4.0
3054	4.0
755	7.0
53	1.0
2233	4.0
2343	4.0
3760	5.0
301	2.0
1755	3.0
3181	4.0
2733	4.0
1433	3.0
3824	5.0
2816	4.0
1070	3.0
1889	3.0
3490	5.0
3205	4.0
898	3.0
2610	4.0
3232	4.0
1542	3.0
3352	4.0
3249	4.0
3652	5.0
3945	5.0
162	2.0
1986	4.0
3097	4.0
599	4.0
3680	5.0
1707	3.0
1442	3.0
2223	3.0
2443	4.0
426	4.0
3076	4.0
606	3.0
685	4.0
46	2.0
1910	3.0
653	4.0
1206	3.0
328	2.0
3969	5.0
3988	6.0
2331	4.0
925	3.0
3369	4.0
1339	3.0
2324	4.0
664	4.0
3027	4.0
3740	5.0
2089	4.0
1819	3.0
1847	3.0
2471	3.0
2589	3.0
768	7.0
2755	4.0
1608	3.0
2232	4.0
2094	4.0
1128	3.0
672	4.0
2971	4.0
2075	4.0
721	7.0
1318	3.0
2248	4.0
1396	3.0
118	2.0
2760	4.0
548	4.0
3047	4.0
1349	3.0
817	7.0
2812	4.0
897	3.0
3564	5.0
3011	4.0
1141	3.0
4036	6.0
3546	5.0
1189	3.0
3453	5.0
3233	4.0
935	3.0
2066	4.0
2603	4.0
419	4.0
8	2.0
1677	3.0
2667	4.0
2889	4.0
98	2.0
220	2.0
259	2.0
455	4.0
3797	4.0
3640	5.0
2866	4.0
1679	3.0
2132	4.0
671	4.0
1769	3.0
1142	3.0
2024	3.0
1822	3.0
996	3.0
2133	3.0
2727	4.0
173	2.0
3563	5.0
2666	4.0
1555	3.0
3515	5.0
7	2.0
2974	4.0
3594	5.0
42	2.0
469	4.0
1997	4.0
1733	3.0
2872	4.0
261	2.0
2450	4.0
1946	4.0
2544	4.0
3930	5.0
944	3.0
982	3.0
198	2.0
3963	5.0
378	4.0
1873	3.0
1377	3.0
1814	3.0
3687	5.0
3880	5.0
2084	4.0
262	2.0
1699	3.0
2150	4.0
3497	5.0
1519	3.0
3989	5.0
3360	4.0
3220	4.0
1696	3.0
764	7.0
2358	4.0
2037	4.0
1959	4.0
56	2.0
2867	4.0
2676	4.0
2222	4.0
1991	3.0
3039	4.0
279	2.0
1488	3.0
3402	4.0
2212	4.0
3397	4.0
1994	4.0
907	3.0
591	4.0
273	2.0
4025	6.0
3154	4.0
81	2.0
665	4.0
3534	5.0
2008	4.0
404	4.0
3749	5.0
2159	4.0
796	7.0
1657	3.0
1455	3.0
2279	3.0
3242	4.0
417	4.0
1762	3.0
2991	4.0
989	3.0
2805	4.0
2342	4.0
1003	3.0
307	2.0
2061	4.0
670	4.0
3641	5.0
3667	5.0
3012	4.0
1237	3.0
3334	4.0
3239	4.0
1864	3.0
1086	3.0
74	2.0
2288	4.0
4004	6.0
2686	4.0
3964	5.0
4018	6.0
2917	4.0
1668	3.0
2231	4.0
3838	5.0
527	4.0
2016	4.0
3362	4.0
650	4.0
108	2.0
343	2.0
1925	4.0
1888	3.0
226	2.0
3371	4.0
1967	4.0
2582	4.0
789	7.0
3172	4.0
1901	3.0
1583	3.0
1395	3.0
3758	5.0
1687	3.0
1647	3.0
1001	3.0
3110	4.0
2617	3.0
2306	4.0
577	4.0
370	4.0
2161	4.0
3970	5.0
3805	5.0
2446	4.0
2059	4.0
761	7.0
1081	3.0
4016	6.0
2491	3.0
3954	5.0
3021	4.0
2452	4.0
2960	4.0
433	4.0
2197	4.0
3901	5.0
2123	4.0
2056	4.0
4007	6.0
335	2.0
886	6.0
2482	4.0
2844	4.0
2939	4.0
2602	4.0
1234	3.0
2902	4.0
1968	4.0
3063	4.0
1932	3.0
1501	3.0
1452	3.0
324	2.0
2690	4.0
3145	4.0
1047	3.0
318	2.0
170	2.0
2112	4.0
1880	3.0
3526	5.0
2256	4.0
1685	3.0
2853	4.0
926	3.0
1491	3.0
541	4.0
228	2.0
2664	4.0
2460	4.0
1186	3.0
3956	5.0
2911	4.0
2308	4.0
874	6.0
1850	3.0
329	2.0
3125	4.0
1529	3.0
1095	3.0
1209	3.0
3581	5.0
1311	3.0
145	2.0
3795	5.0
2067	4.0
2315	4.0
1340	3.0
888	6.0
290	2.0
3997	6.0
3946	5.0
2246	4.0
1382	3.0
1368	3.0
740	7.0
534	4.0
2797	4.0
782	7.0
2370	4.0
371	4.0
1540	3.0
2438	4.0
1303	3.0
4026	6.0
1354	3.0
3987	6.0
853	7.0
2963	4.0
2387	4.0
3186	4.0
1867	3.0
3536	5.0
3196	4.0
1346	3.0
775	7.0
1977	4.0
1860	3.0
2169	4.0
2691	4.0
2509	4.0
3026	4.0
208	2.0
3299	4.0
315	1.0
2681	4.0
2922	4.0
2367	4.0
1092	3.0
444	4.0
1715	3.0
875	6.0
1974	4.0
2977	4.0
2168	4.0
3374	4.0
1057	3.0
352	4.0
3787	5.0
1619	3.0
2030	4.0
847	7.0
726	7.0
47	2.0
1809	3.0
2754	4.0
568	4.0
507	4.0
918	3.0
2077	4.0
1754	3.0
2628	4.0
3525	4.0
2784	4.0
1978	4.0
1247	3.0
1017	3.0
36	2.0
1678	3.0
2488	4.0
272	2.0
2517	4.0
1275	3.0
2140	4.0
2158	4.0
2336	3.0
2204	4.0
510	4.0
2788	4.0
201	2.0
3786	5.0
3554	5.0
1837	3.0
3111	4.0
2537	4.0
1638	3.0
3436	4.0
2102	3.0
3480	5.0
3833	5.0
1153	3.0
3173	3.0
2033	4.0
1432	3.0
45	2.0
3463	5.0
720	7.0
254	2.0
2104	4.0
1045	3.0
1629	3.0
3306	4.0
576	4.0
2669	4.0
3492	5.0
3887	5.0
3305	4.0
692	7.0
1335	3.0
657	4.0
2160	4.0
1214	3.0
3412	4.0
3543	5.0
2441	4.0
1893	3.0
3342	4.0
1656	3.0
2182	4.0
3060	4.0
656	4.0
1588	3.0
1226	3.0
2107	4.0
2982	4.0
2335	4.0
3703	5.0
1200	3.0
1565	3.0
1272	3.0
2261	4.0
3353	4.0
2585	4.0
619	4.0
2307	4.0
889	6.0
3529	5.0
3996	6.0
2825	4.0
1607	3.0
2297	4.0
2177	4.0
2184	4.0
2880	4.0
3670	5.0
3721	4.0
804	6.0
832	7.0
3528	5.0
2287	4.0
1109	3.0
2839	4.0
3603	5.0
2151	4.0
3401	4.0
2574	4.0
2213	4.0
526	3.0
1229	3.0
3720	5.0
3695	5.0
3247	4.0
3168	4.0
1919	4.0
2824	4.0
474	4.0
163	2.0
2499	4.0
713	6.0
365	4.0
119	1.0
2185	4.0
1861	3.0
1357	3.0
3595	5.0
917	3.0
1480	3.0
2251	4.0
3388	4.0
3462	5.0
440	4.0
1291	3.0
839	7.0
954	3.0
3983	6.0
3898	5.0
190	2.0
2761	4.0
992	3.0
749	7.0
2087	4.0
1671	3.0
3327	4.0
3859	5.0
2552	4.0
432	4.0
916	3.0
3547	5.0
1506	3.0
1568	3.0
1424	3.0
1114	3.0
3923	5.0
2874	4.0
3537	5.0
861	6.0
3069	4.0
3573	5.0
2539	4.0
116	2.0
1961	4.0
2228	4.0
2314	4.0
1805	3.0
2406	4.0
3324	4.0
644	4.0
3260	4.0
1385	3.0
1085	3.0
3130	4.0
2659	4.0
102	2.0
2453	4.0
4017	6.0
1836	3.0
2274	4.0
2561	4.0
297	2.0
3074	4.0
2205	4.0
2289	3.0
3139	4.0
3219	4.0
1804	3.0
1646	3.0
2802	4.0
605	4.0
549	3.0
1596	3.0
1639	3.0
790	7.0
3167	4.0
2432	4.0
983	3.0
3363	4.0
3738	5.0
483	3.0
3250	4.0
597	4.0
180	2.0
1100	3.0
1394	3.0
1892	3.0
1794	3.0
3070	4.0
1319	3.0
3160	4.0
1799	3.0
3776	5.0
1874	3.0
818	7.0
308	2.0
1516	3.0
181	2.0
2202	4.0
2746	4.0
3980	5.0
3825	5.0
1208	3.0
562	4.0
1026	3.0
3425	4.0
3767	5.0
2039	3.0
1364	3.0
2048	4.0
2900	4.0
1301	3.0
268	2.0
3769	5.0
3040	4.0
2392	4.0
137	2.0
3289	4.0
2658	4.0
2726	4.0
2768	4.0
2948	4.0
1143	3.0
3430	4.0
563	3.0
3248	4.0
1713	3.0
2461	3.0
2076	4.0
2930	4.0
1392	3.0
1018	3.0
2673	4.0
3636	5.0
488	4.0
678	4.0
1582	3.0
2594	4.0
245	2.0
2811	4.0
2254	3.0
3688	5.0
3318	4.0
2946	4.0
1236	3.0
310	2.0
3370	4.0
2613	4.0
1445	3.0
3068	4.0
1483	3.0
338	2.0
1825	3.0
3675	5.0
2718	4.0
496	4.0
2455	4.0
3677	4.0
1178	3.0
706	7.0
3697	5.0
1931	4.0
497	4.0
25	2.0
4035	6.0
2698	4.0
200	2.0
2097	4.0
1402	3.0
218	2.0
1560	3.0
1743	3.0
1129	3.0
3518	5.0
1593	3.0
3613	5.0
1123	3.0
2113	4.0
2838	3.0
2302	3.0
1881	3.0
418	4.0
1866	3.0
1789	3.0
253	2.0
3290	3.0
2999	4.0
61	2.0
3832	5.0
1265	3.0
3373	4.0
356	4.0
127	2.0
1042	3.0
1282	3.0
719	6.0
379	4.0
3447	5.0
2534	4.0
3279	4.0
590	4.0
3586	5.0
1934	4.0
2090	4.0
696	7.0
3535	5.0
2888	4.0
2711	4.0
1513	3.0
3871	5.0
998	3.0
1016	3.0
3568	5.0
3119	4.0
2110	4.0
2193	4.0
2296	4.0
16	2.0
2108	4.0
3072	4.0
2480	4.0
2514	4.0
154	2.0
168	2.0
3728	5.0
3961	5.0
2618	4.0
1333	3.0
3584	5.0
3484	5.0
1310	3.0
3807	5.0
1996	4.0
1824	3.0
3591	5.0
1948	4.0
1448	3.0
1073	3.0
1521	3.0
745	6.0
2779	4.0
270	2.0
2125	4.0
3032	4.0
425	4.0
216	2.0
1617	3.0
1704	3.0
3235	4.0
2529	3.0
345	2.0
2006	4.0
3947	5.0
3986	6.0
694	7.0
237	2.0
1390	3.0
2465	4.0
